cell_id,group,color
echfpafi-1,Stroma: cortical,#9C27B0
echgcgkd-1,Germ: stalled meiotic,#4DBBD5
echgeiln-1,Granulosa: signaling,#D55E00
echgfeng-1,Stroma: cortical,#9C27B0
echggaoe-1,Germ: pachytene/diplotene,#00C1A2
echgjknn-1,Stroma: cortical,#9C27B0
echglfbe-1,Granulosa: primordial follicle,#FDB462
echgmagh-1,Germ: pachytene/diplotene,#00C1A2
echhbkjf-1,Granulosa: primordial follicle,#FDB462
echhejdg-1,Germ: pachytene/diplotene,#00C1A2
echhenfe-1,Granulosa: signaling,#D55E00
echhkmdh-1,Germ: pachytene/diplotene,#00C1A2
echhncjb-1,Granulosa: primordial follicle,#FDB462
echhponm-1,Germ: pachytene/diplotene,#00C1A2
echiadfp-1,Ambiguous_subcluster,#999999
echiecof-1,Germ: pachytene/diplotene,#00C1A2
echiehmk-1,Germ: pachytene/diplotene,#00C1A2
echifclm-1,Granulosa: signaling,#D55E00
echifmka-1,Ambiguous_subcluster,#999999
echihhci-1,Stroma: cortical,#9C27B0
echikaad-1,Stroma: cortical,#9C27B0
echjcdnn-1,Stroma: cortical,#9C27B0
echjidea-1,Stroma: cortical,#9C27B0
echjieih-1,Endothelial: angiogenic,#FF4FA3
echjnpah-1,Granulosa: signaling,#D55E00
echjooke-1,Germ: pachytene/diplotene,#00C1A2
echjpohi-1,Granulosa: signaling,#D55E00
echkckka-1,Granulosa: supportive pre-granulosa,#E69F00
echkdjoa-1,Mural: pericytes,#E41A1C
echkjlhi-1,Granulosa: signaling,#D55E00
echkmenh-1,Endothelial: angiogenic,#FF4FA3
echkmnio-1,Ambiguous_subcluster,#999999
echkomjg-1,Ambiguous_subcluster,#999999
echlbjae-1,Endothelial: angiogenic,#FF4FA3
echldkeh-1,Ambiguous_subcluster,#999999
echldmkd-1,Germ: pachytene/diplotene,#00C1A2
echlenjo-1,Granulosa: supportive pre-granulosa,#E69F00
echlfnlm-1,Granulosa: supportive pre-granulosa,#E69F00
echlicci-1,Germ: pachytene/diplotene,#00C1A2
echlknje-1,Granulosa: signaling,#D55E00
echllaph-1,Stroma: cortical,#9C27B0
echmkkio-1,Germ: pachytene/diplotene,#00C1A2
echmleaf-1,Germ: stalled meiotic,#4DBBD5
echmpccl-1,Ambiguous_subcluster,#999999
echnjpkp-1,Germ: pachytene/diplotene,#00C1A2
echochgi-1,Granulosa: primordial follicle,#FDB462
echodlph-1,Stroma: cortical,#9C27B0
echomaak-1,Ambiguous_subcluster,#999999
echpaimo-1,Granulosa: supportive pre-granulosa,#E69F00
echpbomc-1,Granulosa: primordial follicle,#FDB462
echpfplg-1,Granulosa: supportive pre-granulosa,#E69F00
echpimdl-1,Germ: pachytene/diplotene,#00C1A2
echpmedb-1,Stroma: cortical,#9C27B0
echpmjij-1,Granulosa: supportive pre-granulosa,#E69F00
echppcfd-1,Granulosa: signaling,#D55E00
eciaaekb-1,Ambiguous_subcluster,#999999
eciaccla-1,Ambiguous_subcluster,#999999
eciadapm-1,Germ: stalled meiotic,#4DBBD5
eciadjbh-1,Ambiguous_subcluster,#999999
eciaepdk-1,Germ: leptotene/zygotene,#00A087
eciaflla-1,Granulosa: primordial follicle,#FDB462
eciakkjh-1,Germ: leptotene/zygotene,#00A087
eciamkhn-1,Germ: leptotene/zygotene,#00A087
ecianeph-1,Germ: pachytene/diplotene,#00C1A2
eciangkh-1,Granulosa: supportive pre-granulosa,#E69F00
eciapknj-1,Germ: leptotene/zygotene,#00A087
ecibalcp-1,Granulosa: supportive pre-granulosa,#E69F00
ecibbiok-1,Granulosa: signaling,#D55E00
ecibbjid-1,Stroma: cortical,#9C27B0
ecibbklh-1,Stroma: cortical,#9C27B0
ecibblch-1,Stroma: cortical,#9C27B0
ecibboml-1,Stroma: cortical,#9C27B0
ecibfijn-1,Stroma: cortical,#9C27B0
ecibmbnp-1,Stroma: cortical,#9C27B0
ecibmpda-1,Granulosa: signaling,#D55E00
ecibnbfd-1,Stroma: cortical,#9C27B0
ecicdofb-1,Stroma: cortical,#9C27B0
ecicfddd-1,Granulosa: supportive pre-granulosa,#E69F00
ecicioda-1,Stroma: cortical,#9C27B0
ecicjbdl-1,Stroma: cortical,#9C27B0
eciclgob-1,Stroma: cortical,#9C27B0
ecicmnfh-1,Stroma: cortical,#9C27B0
ecidakoj-1,Stroma: cortical,#9C27B0
ecidgckb-1,Stroma: cortical,#9C27B0
ecidkndh-1,Granulosa: supportive pre-granulosa,#E69F00
ecidnecj-1,Germ: stalled meiotic,#4DBBD5
ecidoppl-1,Granulosa: primordial follicle,#FDB462
ecieaafk-1,Granulosa: primordial follicle,#FDB462
eciedjda-1,Granulosa: primordial follicle,#FDB462
eciehphh-1,Granulosa: primordial follicle,#FDB462
eciekkgh-1,Germ: primordial follicle oocytes,#2C7FB8
ecieogfc-1,Stroma: cortical,#9C27B0
ecifaalj-1,Stroma: cortical,#9C27B0
ecifapae-1,Stroma: cortical,#9C27B0
ecifcgkd-1,Stroma: cortical,#9C27B0
ecifecib-1,Stroma: cortical,#9C27B0
ecifegpa-1,Stroma: cortical,#9C27B0
ecifeoaj-1,Stroma: cortical,#9C27B0
ecifhmaj-1,Stroma: cortical,#9C27B0
ecifioab-1,Stroma: cortical,#9C27B0
ecifjpap-1,Stroma: cortical,#9C27B0
eciflpdn-1,Stroma: cortical,#9C27B0
ecifnhhg-1,Stroma: cortical,#9C27B0
ecifoipb-1,Stroma: cortical,#9C27B0
ecifoplo-1,Stroma: cortical,#9C27B0
ecigeadb-1,Stroma: cortical,#9C27B0
eciglfln-1,Stroma: cortical,#9C27B0
ecihcafc-1,Stroma: cortical,#9C27B0
ecihdjkc-1,Granulosa: supportive pre-granulosa,#E69F00
ecihebcj-1,Stroma: cortical,#9C27B0
eciheolp-1,Endothelial: angiogenic,#FF4FA3
ecihhaea-1,Endothelial: angiogenic,#FF4FA3
ecihjipe-1,Stroma: cortical,#9C27B0
ecihpakb-1,Stroma: cortical,#9C27B0
ecihphbn-1,Stroma: cortical,#9C27B0
eciiofil-1,Stroma: cortical,#9C27B0
ecijdcco-1,Stroma: cortical,#9C27B0
ecijgjbo-1,Stroma: cortical,#9C27B0
ecijnagg-1,Stroma: cortical,#9C27B0
ecijpdkn-1,Stroma: cortical,#9C27B0
ecijpkim-1,Stroma: cortical,#9C27B0
ecikckof-1,Stroma: cortical,#9C27B0
ecikeiaa-1,Stroma: cortical,#9C27B0
ecikjabj-1,Stroma: cortical,#9C27B0
ecikjhpi-1,Granulosa: primordial follicle,#FDB462
ecikncjp-1,Granulosa: primordial follicle,#FDB462
ecikocgg-1,Granulosa: primordial follicle,#FDB462
ecilcnia-1,Stroma: cortical,#9C27B0
eciliolf-1,Granulosa: primordial follicle,#FDB462
ecilkcko-1,Stroma: cortical,#9C27B0
ecilpmee-1,Stroma: cortical,#9C27B0
ecimbehp-1,Stroma: cortical,#9C27B0
ecimgcog-1,Stroma: cortical,#9C27B0
ecimhdop-1,Stroma: cortical,#9C27B0
ecimjokn-1,Stroma: cortical,#9C27B0
ecimnggg-1,Stroma: cortical,#9C27B0
ecimoebi-1,Stroma: cortical,#9C27B0
ecimphgf-1,Stroma: cortical,#9C27B0
ecimppkc-1,Stroma: cortical,#9C27B0
ecincenp-1,Stroma: cortical,#9C27B0
ecineedg-1,Stroma: cortical,#9C27B0
ecinelhb-1,Immune: tissue macrophages,#FFD92F
ecinokkl-1,Granulosa: primordial follicle,#FDB462
ecioadcb-1,Stroma: cortical,#9C27B0
ecioaeaj-1,Stroma: cortical,#9C27B0
eciobddb-1,Granulosa: primordial follicle,#FDB462
ecioigob-1,Degenerated: atresia-stressed follicle cells,#6B6B6B
ecioikcc-1,Endothelial: angiogenic,#FF4FA3
eciokbge-1,Endothelial: angiogenic,#FF4FA3
eciomeme-1,Mural: pericytes,#E41A1C
eciomfdl-1,Endothelial: angiogenic,#FF4FA3
eciomgic-1,Stroma: cortical,#9C27B0
eciopjjk-1,Stroma: medullary,#7B61FF
ecipaeed-1,Stroma: cortical,#9C27B0
ecipbpan-1,Stroma: cortical,#9C27B0
ecipgmkf-1,Endothelial: angiogenic,#FF4FA3
eciphmmh-1,Stroma: cortical,#9C27B0
ecipihcp-1,Stroma: cortical,#9C27B0
eciplegk-1,Stroma: cortical,#9C27B0
eciplnap-1,Granulosa: primordial follicle,#FDB462
ecjabdco-1,Stroma: cortical,#9C27B0
ecjabinc-1,Granulosa: primordial follicle,#FDB462
ecjadilp-1,Granulosa: primordial follicle,#FDB462
ecjaedlk-1,Stroma: cortical,#9C27B0
ecjapbik-1,Mural: pericytes,#E41A1C
ecjbcell-1,Ambiguous_subcluster,#999999
ecjbfchd-1,Stroma: cortical,#9C27B0
ecjbglii-1,Stroma: cortical,#9C27B0
